Unnamed: 0,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType,Date
1,2020-10-20 10:54:00,2020-10-20 11:08:00,NIFTY22OCT2011850CE,109.75,116.4,-75,-498.75000000000045,SlHit,VolPattern,2020-10-20
2,2020-10-20 11:38:00,2020-10-20 11:45:00,NIFTY22OCT2011850CE,117.8,123.35,-75,-416.2499999999998,SlHit,VolPattern,2020-10-20
0,2020-10-20 09:50:00,2020-10-20 10:44:00,BANKNIFTY22OCT2024100CE,385.45,416.8,-25,-783.7500000000006,SlHit,VolPattern,2020-10-20
1,2020-10-20 11:38:00,2020-10-20 11:40:00,BANKNIFTY22OCT2024200CE,375.5,398.0,-25,-562.5,SlHit,VolPattern,2020-10-20
0,2020-10-20 09:20:00,2020-10-20 10:45:00,NIFTY22OCT2011900PE,97.75,69.25,-75,2137.5,Target hit,VolPattern,2020-10-20
0,2020-10-20 09:30:00,2020-10-20 11:53:00,BANKNIFTY22OCT2024300PE,383.15,242.0,-25,3528.7499999999995,Target hit,VolPattern,2020-10-20
0,2020-10-21 10:01:00,2020-10-21 12:11:00,NIFTY22OCT2012000CE,60.05,63.0,-75,-221.2499999999997,SlHit,VolPattern,2020-10-21
1,2020-10-21 12:30:00,2020-10-21 13:24:00,NIFTY22OCT2011950CE,92.7,42.8,-75,3742.500000000001,Target hit,VolPattern,2020-10-21
0,2020-10-21 09:50:00,2020-10-21 09:57:00,BANKNIFTY22OCT2024600CE,311.95,333.4,-25,-536.2499999999998,SlHit,VolPattern,2020-10-21
1,2020-10-21 10:01:00,2020-10-21 10:09:00,BANKNIFTY22OCT2024700CE,268.3,280.0,-25,-292.4999999999997,SlHit,VolPattern,2020-10-21
2,2020-10-21 10:34:00,2020-10-21 11:03:00,BANKNIFTY22OCT2024700CE,270.65,287.2,-25,-413.7500000000003,SlHit,VolPattern,2020-10-21
3,2020-10-21 11:40:00,2020-10-21 12:12:00,BANKNIFTY22OCT2024600CE,311.75,351.95,-25,-1004.9999999999998,SlHit,VolPattern,2020-10-21
4,2020-10-21 12:41:00,2020-10-21 13:24:00,BANKNIFTY22OCT2024700CE,275.35,102.25,-25,4327.499999999999,Target hit,VolPattern,2020-10-21
0,2020-10-21 09:23:00,2020-10-21 13:16:00,NIFTY22OCT2012000PE,67.95,73.45,-75,-412.5,SlHit,VolPattern,2020-10-21
0,2020-10-21 09:19:00,2020-10-21 12:26:00,BANKNIFTY22OCT2024600PE,253.05,129.3,-25,3093.749999999999,Target hit,VolPattern,2020-10-21
0,2020-10-22 09:32:00,2020-10-22 09:45:00,NIFTY22OCT2011850CE,62.05,77.05,-75,-1124.9999999999995,SlHit,VolPattern,2020-10-22
1,2020-10-22 10:23:00,2020-10-22 11:01:00,NIFTY22OCT2011850CE,71.10000000000001,86.4,-75,-1147.4999999999998,SlHit,VolPattern,2020-10-22
2,2020-10-22 11:28:00,2020-10-22 12:34:00,NIFTY22OCT2011850CE,69.0,49.0,-75,1500.0,Target hit,VolPattern,2020-10-22
0,2020-10-22 09:31:00,2020-10-22 09:52:00,BANKNIFTY22OCT2024400CE,221.25,280.55,-25,-1482.5000000000002,SlHit,VolPattern,2020-10-22
0,2020-10-22 09:45:00,2020-10-22 12:39:00,NIFTY22OCT2011950PE,78.85000000000001,96.8,-75,-1346.249999999999,SlHit,VolPattern,2020-10-22
1,2020-10-22 12:57:00,2020-10-22 14:00:00,NIFTY22OCT2011950PE,82.4,41.0,-75,3105.0000000000005,Target hit,VolPattern,2020-10-22
0,2020-10-22 09:50:00,2020-10-22 11:00:00,BANKNIFTY22OCT2024600PE,229.5,121.35,-25,2703.75,Target hit,VolPattern,2020-10-22
0,2020-10-23 09:43:00,2020-10-23 11:46:00,NIFTY29OCT2011900CE,139.0,112.2,-75,2010.0,Target hit,VolPattern,2020-10-23
0,2020-10-23 09:31:00,2020-10-23 10:34:00,BANKNIFTY29OCT2024700CE,435.45,352.0,-25,2086.2499999999995,Target hit,VolPattern,2020-10-23
0,2020-10-23 09:32:00,2020-10-23 09:43:00,NIFTY29OCT2012000PE,130.0,136.95,-75,-521.2499999999991,SlHit,VolPattern,2020-10-23
1,2020-10-23 10:00:00,2020-10-23 10:29:00,NIFTY29OCT2012000PE,134.35,140.3,-75,-446.2500000000013,SlHit,VolPattern,2020-10-23
2,2020-10-23 11:15:00,2020-10-23 11:45:00,NIFTY29OCT2012000PE,139.95,148.65,-75,-652.5000000000013,SlHit,VolPattern,2020-10-23
3,2020-10-23 12:42:00,2020-10-23 15:14:00,NIFTY29OCT2012000PE,131.0,135.55,-75,-341.25000000000085,,VolPattern,2020-10-23
0,2020-10-23 10:07:00,2020-10-23 10:09:00,BANKNIFTY29OCT2024600PE,401.15,423.7,-25,-563.7500000000002,SlHit,VolPattern,2020-10-23
0,2020-10-26 09:20:00,2020-10-26 09:35:00,NIFTY29OCT2011850CE,117.75,129.7,-75,-896.2499999999991,SlHit,VolPattern,2020-10-26
1,2020-10-26 09:41:00,2020-10-26 12:09:00,NIFTY29OCT2011850CE,121.45,82.5,-75,2921.25,Target hit,VolPattern,2020-10-26
0,2020-10-26 09:20:00,2020-10-26 09:34:00,BANKNIFTY29OCT2024400CE,399.95,431.55,-25,-790.0000000000006,SlHit,VolPattern,2020-10-26
1,2020-10-26 10:28:00,2020-10-26 10:32:00,BANKNIFTY29OCT2024400CE,418.95,434.95,-25,-400.0,SlHit,VolPattern,2020-10-26
2,2020-10-26 11:14:00,2020-10-26 12:09:00,BANKNIFTY29OCT2024400CE,401.5,283.45,-25,2951.2500000000005,Target hit,VolPattern,2020-10-26
0,2020-10-26 09:35:00,2020-10-26 11:14:00,NIFTY29OCT2011900PE,94.3,105.95,-75,-873.7500000000005,SlHit,VolPattern,2020-10-26
1,2020-10-26 11:50:00,2020-10-26 12:09:00,NIFTY29OCT2011900PE,127.5,138.9,-75,-855.0000000000005,SlHit,VolPattern,2020-10-26
0,2020-10-26 09:35:00,2020-10-26 11:35:00,BANKNIFTY29OCT2024600PE,438.95,512.55,-25,-1839.999999999999,SlHit,VolPattern,2020-10-26
0,2020-10-27 09:25:00,2020-10-27 09:43:00,NIFTY29OCT2011750CE,90.05,108.2,-75,-1361.2500000000005,SlHit,VolPattern,2020-10-27
1,2020-10-27 10:15:00,2020-10-27 10:28:00,NIFTY29OCT2011800CE,76.2,83.6,-75,-554.9999999999993,SlHit,VolPattern,2020-10-27
2,2020-10-27 11:05:00,2020-10-27 11:40:00,NIFTY29OCT2011750CE,115.8,123.7,-75,-592.5000000000005,SlHit,VolPattern,2020-10-27
0,2020-10-27 09:22:00,2020-10-27 09:40:00,BANKNIFTY29OCT2023900CE,390.85,421.95,-25,-777.5000000000006,SlHit,VolPattern,2020-10-27
1,2020-10-27 10:17:00,2020-10-27 10:24:00,BANKNIFTY29OCT2024100CE,392.05,418.45,-25,-659.9999999999994,SlHit,VolPattern,2020-10-27
2,2020-10-27 11:00:00,2020-10-27 11:43:00,BANKNIFTY29OCT2024300CE,349.55,370.9,-25,-533.7499999999991,SlHit,VolPattern,2020-10-27
0,2020-10-27 09:20:00,2020-10-27 09:22:00,BANKNIFTY29OCT2024100PE,384.7,412.0,-25,-682.5000000000002,SlHit,VolPattern,2020-10-27
1,2020-10-27 09:37:00,2020-10-27 09:45:00,BANKNIFTY29OCT2024100PE,405.15,233.7,-25,4286.25,Target hit,VolPattern,2020-10-27
0,2020-10-28 09:43:00,2020-10-28 12:26:00,NIFTY29OCT2011850CE,97.9,44.9,-75,3975.000000000001,Target hit,VolPattern,2020-10-28
0,2020-10-28 09:43:00,2020-10-28 10:45:00,BANKNIFTY29OCT2024600CE,298.35,176.05,-25,3057.499999999999,Target hit,VolPattern,2020-10-28
0,2020-10-28 09:24:00,2020-10-28 10:04:00,NIFTY29OCT2011900PE,82.60000000000001,94.55,-75,-896.2499999999991,SlHit,VolPattern,2020-10-28
0,2020-10-28 09:28:00,2020-10-28 09:55:00,BANKNIFTY29OCT2024800PE,311.35,400.65,-25,-2232.5000000000005,SlHit,VolPattern,2020-10-28
1,2020-10-28 10:14:00,2020-10-28 10:22:00,BANKNIFTY29OCT2024700PE,354.3,391.2,-25,-922.4999999999994,SlHit,VolPattern,2020-10-28
2,2020-10-28 12:18:00,2020-10-28 12:26:00,BANKNIFTY29OCT2024600PE,274.95,308.05,-25,-827.5000000000006,SlHit,VolPattern,2020-10-28
0,2020-10-29 09:19:00,2020-10-29 09:21:00,BANKNIFTY29OCT2023900CE,217.15,277.65,-25,-1512.5,SlHit,VolPattern,2020-10-29
1,2020-10-29 10:03:00,2020-10-29 11:54:00,BANKNIFTY29OCT2024000CE,227.1,290.0,-25,-1572.5000000000002,SlHit,VolPattern,2020-10-29
2,2020-10-29 12:31:00,2020-10-29 12:37:00,BANKNIFTY29OCT2024100CE,215.75,126.25,-25,2237.5,Target hit,VolPattern,2020-10-29
0,2020-10-29 09:38:00,2020-10-29 09:59:00,NIFTY29OCT2011700PE,78.05,52.2,-75,1938.7499999999995,Target hit,VolPattern,2020-10-29
0,2020-10-29 09:34:00,2020-10-29 10:00:00,BANKNIFTY29OCT2024200PE,277.85,160.05,-25,2944.999999999999,Target hit,VolPattern,2020-10-29
0,2020-10-30 10:23:00,2020-10-30 11:03:00,NIFTY05NOV2011700CE,163.95,128.05,-75,2692.499999999998,Target hit,VolPattern,2020-10-30
0,2020-10-30 10:26:00,2020-10-30 10:30:00,BANKNIFTY05NOV2024200CE,521.3000000000001,534.0,-25,-317.4999999999983,SlHit,VolPattern,2020-10-30
1,2020-10-30 10:46:00,2020-10-30 11:27:00,BANKNIFTY05NOV2024100CE,551.0500000000001,434.2,-25,2921.250000000002,Target hit,VolPattern,2020-10-30
0,2020-10-30 09:22:00,2020-10-30 10:00:00,NIFTY05NOV2011750PE,195.75,157.65,-75,2857.4999999999995,Target hit,VolPattern,2020-10-30
0,2020-10-30 09:20:00,2020-10-30 10:30:00,BANKNIFTY05NOV2024200PE,652.0,505.0,-25,3675.0,Target hit,VolPattern,2020-10-30
0,2020-11-02 09:25:00,2020-11-02 14:16:00,NIFTY05NOV2011550CE,175.89999999999998,206.3,-75,-2280.0000000000027,SlHit,VolPattern,2020-11-02
0,2020-11-02 09:26:00,2020-11-02 10:05:00,BANKNIFTY05NOV2024100CE,502.9,569.0,-25,-1652.5000000000005,SlHit,VolPattern,2020-11-02
0,2020-11-02 10:30:00,2020-11-02 14:33:00,NIFTY05NOV2011600PE,146.64999999999998,87.8,-75,4413.749999999998,Target hit,VolPattern,2020-11-02
0,2020-11-02 09:22:00,2020-11-02 09:26:00,BANKNIFTY05NOV2024500PE,524.95,666.0,-25,-3526.249999999999,SlHit,VolPattern,2020-11-02
1,2020-11-02 09:38:00,2020-11-02 09:56:00,BANKNIFTY05NOV2024400PE,498.9,567.55,-25,-1716.2499999999995,SlHit,VolPattern,2020-11-02
2,2020-11-02 10:15:00,2020-11-02 11:17:00,BANKNIFTY05NOV2024400PE,473.6,380.0,-25,2339.999999999999,Target hit,VolPattern,2020-11-02
0,2020-11-03 10:05:00,2020-11-03 10:15:00,NIFTY05NOV2011700CE,158.5,168.3,-75,-735.0000000000009,SlHit,VolPattern,2020-11-03
1,2020-11-03 12:01:00,2020-11-03 12:07:00,NIFTY05NOV2011750CE,152.5,157.15,-75,-348.75000000000045,SlHit,VolPattern,2020-11-03
2,2020-11-03 13:36:00,2020-11-03 13:41:00,NIFTY05NOV2011750CE,150.79999999999998,160.6,-75,-735.0000000000009,SlHit,VolPattern,2020-11-03
3,2020-11-03 13:52:00,2020-11-03 15:14:00,NIFTY05NOV2011750CE,160.6,159.25,-75,101.24999999999956,,VolPattern,2020-11-03
0,2020-11-03 09:48:00,2020-11-03 11:43:00,BANKNIFTY05NOV2025200CE,532.5500000000001,599.45,-25,-1672.4999999999995,SlHit,VolPattern,2020-11-03
0,2020-11-03 09:21:00,2020-11-03 15:14:00,NIFTY05NOV2011800PE,148.85,118.85,-75,2250.0,,VolPattern,2020-11-03
0,2020-11-03 09:31:00,2020-11-03 09:46:00,BANKNIFTY05NOV2025500PE,489.95,544.3,-25,-1358.749999999999,SlHit,VolPattern,2020-11-03
1,2020-11-03 10:11:00,2020-11-03 15:14:00,BANKNIFTY05NOV2025300PE,444.0,295.5,-25,3712.5,,VolPattern,2020-11-03
0,2020-11-04 10:00:00,2020-11-04 13:11:00,NIFTY05NOV2011900CE,99.05,48.1,-75,3821.25,Target hit,VolPattern,2020-11-04
0,2020-11-04 09:21:00,2020-11-04 09:45:00,BANKNIFTY05NOV2025600CE,361.55,450.5,-25,-2223.7499999999995,SlHit,VolPattern,2020-11-04
1,2020-11-04 09:52:00,2020-11-04 10:54:00,BANKNIFTY05NOV2025600CE,369.95,225.65,-25,3607.5,Target hit,VolPattern,2020-11-04
0,2020-11-04 09:20:00,2020-11-04 10:17:00,NIFTY05NOV2011850PE,116.05,129.5,-75,-1008.7500000000002,SlHit,VolPattern,2020-11-04
1,2020-11-04 10:26:00,2020-11-04 10:32:00,NIFTY05NOV2011850PE,109.85,119.0,-75,-686.2499999999993,SlHit,VolPattern,2020-11-04
2,2020-11-04 10:38:00,2020-11-04 13:11:00,NIFTY05NOV2011850PE,105.95,121.95,-75,-1200.0,SlHit,VolPattern,2020-11-04
0,2020-11-04 09:41:00,2020-11-04 10:15:00,BANKNIFTY05NOV2025600PE,417.85,483.05,-25,-1630.0000000000011,SlHit,VolPattern,2020-11-04
1,2020-11-04 10:38:00,2020-11-04 13:05:00,BANKNIFTY05NOV2025600PE,445.1,508.95,-25,-1596.2500000000005,SlHit,VolPattern,2020-11-04
0,2020-11-05 10:35:00,2020-11-05 12:34:00,NIFTY05NOV2012000CE,79.35000000000001,98.2,-75,-1413.7499999999995,SlHit,VolPattern,2020-11-05
1,2020-11-05 13:33:00,2020-11-05 15:07:00,NIFTY05NOV2012050CE,47.45,68.1,-75,-1548.749999999999,SlHit,VolPattern,2020-11-05
0,2020-11-05 09:26:00,2020-11-05 10:49:00,BANKNIFTY05NOV2026000CE,213.0,136.0,-25,1925.0,Target hit,VolPattern,2020-11-05
0,2020-11-05 10:23:00,2020-11-05 10:34:00,NIFTY05NOV2012150PE,87.65,96.0,-75,-626.2499999999995,SlHit,VolPattern,2020-11-05
0,2020-11-05 10:02:00,2020-11-05 10:33:00,BANKNIFTY05NOV2026200PE,180.1,213.0,-25,-822.5000000000001,SlHit,VolPattern,2020-11-05
1,2020-11-05 11:17:00,2020-11-05 12:33:00,BANKNIFTY05NOV2026100PE,152.04999999999998,55.6,-25,2411.2499999999995,Target hit,VolPattern,2020-11-05
0,2020-11-06 09:43:00,2020-11-06 10:04:00,NIFTY12NOV2012200PE,137.95,118.5,-75,1458.749999999999,Target hit,VolPattern,2020-11-06
0,2020-11-06 09:20:00,2020-11-06 10:04:00,BANKNIFTY12NOV2026400PE,552.3000000000001,430.65,-25,3041.2500000000023,Target hit,VolPattern,2020-11-06
0,2020-11-09 09:37:00,2020-11-09 09:50:00,NIFTY12NOV2012400CE,106.15,119.35,-75,-989.9999999999992,SlHit,VolPattern,2020-11-09
1,2020-11-09 09:55:00,2020-11-09 11:38:00,NIFTY12NOV2012400CE,110.85,82.45,-75,2130.0000000000005,Target hit,VolPattern,2020-11-09
0,2020-11-09 10:19:00,2020-11-09 11:38:00,BANKNIFTY12NOV2027400CE,386.8,290.0,-25,2420.0000000000005,Target hit,VolPattern,2020-11-09
0,2020-11-09 09:22:00,2020-11-09 11:05:00,NIFTY12NOV2012450PE,111.15,126.6,-75,-1158.749999999999,SlHit,VolPattern,2020-11-09
1,2020-11-09 14:04:00,2020-11-09 15:14:00,NIFTY12NOV2012450PE,104.7,83.2,-75,1612.5,,VolPattern,2020-11-09
0,2020-11-09 09:29:00,2020-11-09 10:42:00,BANKNIFTY12NOV2027300PE,411.85,462.05,-25,-1255.0000000000011,SlHit,VolPattern,2020-11-09
1,2020-11-09 11:13:00,2020-11-09 11:17:00,BANKNIFTY12NOV2027300PE,432.95,471.0,-25,-951.2500000000002,SlHit,VolPattern,2020-11-09
2,2020-11-09 12:45:00,2020-11-09 14:33:00,BANKNIFTY12NOV2027400PE,472.95,342.0,-25,3273.7499999999995,Target hit,VolPattern,2020-11-09
0,2020-11-10 09:24:00,2020-11-10 09:40:00,BANKNIFTY12NOV2027900CE,316.0,363.0,-25,-1175.0,SlHit,VolPattern,2020-11-10
0,2020-11-10 09:53:00,2020-11-10 10:48:00,NIFTY12NOV2012600PE,128.5,102.95,-75,1916.25,Target hit,VolPattern,2020-11-10
0,2020-11-10 09:42:00,2020-11-10 10:58:00,BANKNIFTY12NOV2028200PE,444.95,301.75,-25,3579.9999999999995,Target hit,VolPattern,2020-11-10
0,2020-11-11 09:59:00,2020-11-11 11:14:00,NIFTY12NOV2012700CE,95.15,46.25,-75,3667.500000000001,Target hit,VolPattern,2020-11-11
0,2020-11-11 09:58:00,2020-11-11 10:30:00,BANKNIFTY12NOV2028700CE,391.95,441.9,-25,-1248.7499999999998,SlHit,VolPattern,2020-11-11
1,2020-11-11 10:59:00,2020-11-11 11:15:00,BANKNIFTY12NOV2028900CE,316.15,165.6,-25,3763.75,Target hit,VolPattern,2020-11-11
0,2020-11-11 09:19:00,2020-11-11 11:14:00,NIFTY12NOV2012750PE,111.65,126.75,-75,-1132.4999999999995,SlHit,VolPattern,2020-11-11
1,2020-11-11 11:32:00,2020-11-11 11:41:00,NIFTY12NOV2012700PE,103.85,116.7,-75,-963.7499999999995,SlHit,VolPattern,2020-11-11
0,2020-11-11 09:20:00,2020-11-11 11:15:00,BANKNIFTY12NOV2028800PE,392.2,434.1,-25,-1047.500000000001,SlHit,VolPattern,2020-11-11
0,2020-11-12 09:37:00,2020-11-12 12:20:00,NIFTY12NOV2012650CE,71.15,45.2,-75,1946.25,Target hit,VolPattern,2020-11-12
0,2020-11-12 09:21:00,2020-11-12 09:45:00,BANKNIFTY12NOV2028500CE,236.15,100.25,-25,3397.4999999999995,Target hit,VolPattern,2020-11-12
0,2020-11-12 10:02:00,2020-11-12 10:07:00,NIFTY12NOV2012750PE,69.95,79.3,-75,-701.2499999999995,SlHit,VolPattern,2020-11-12
